filename,x_offset,y_offset,width,height,augmentation
tile_00096_rot270.tif,640,896,256,256,rot270
tile_00096_noise.tif,640,896,256,256,noise
tile_00097.tif,768,896,256,256,none
tile_00097_flipH.tif,768,896,256,256,flipH
tile_00097_flipV.tif,768,896,256,256,flipV
tile_00097_rot90.tif,768,896,256,256,rot90
tile_00097_rot270.tif,768,896,256,256,rot270
tile_00097_noise.tif,768,896,256,256,noise
tile_00098.tif,896,896,256,256,none
tile_00098_flipH.tif,896,896,256,256,flipH
tile_00098_flipV.tif,896,896,256,256,flipV
tile_00098_rot90.tif,896,896,256,256,rot90
tile_00098_rot270.tif,896,896,256,256,rot270
tile_00098_noise.tif,896,896,256,256,noise
tile_00099.tif,1024,896,256,256,none
tile_00099_flipH.tif,1024,896,256,256,flipH
tile_00099_flipV.tif,1024,896,256,256,flipV
tile_00099_rot90.tif,1024,896,256,256,rot90
tile_00099_rot270.tif,1024,896,256,256,rot270
tile_00099_noise.tif,1024,896,256,256,noise
tile_00100.tif,1152,896,256,256,none
tile_00100_flipH.tif,1152,896,256,256,flipH
tile_00100_flipV.tif,1152,896,256,256,flipV
tile_00100_rot90.tif,1152,896,256,256,rot90
tile_00100_rot270.tif,1152,896,256,256,rot270
tile_00100_noise.tif,1152,896,256,256,noise
tile_00101.tif,1280,896,256,256,none
tile_00101_flipH.tif,1280,896,256,256,flipH
tile_00101_flipV.tif,1280,896,256,256,flipV
tile_00101_rot90.tif,1280,896,256,256,rot90
tile_00101_rot270.tif,1280,896,256,256,rot270
tile_00101_noise.tif,1280,896,256,256,noise
tile_00102.tif,1408,896,256,256,none
tile_00102_flipH.tif,1408,896,256,256,flipH
tile_00102_flipV.tif,1408,896,256,256,flipV
tile_00102_rot90.tif,1408,896,256,256,rot90
tile_00102_rot270.tif,1408,896,256,256,rot270
tile_00102_noise.tif,1408,896,256,256,noise
tile_00103.tif,1536,896,256,256,none
tile_00103_flipH.tif,1536,896,256,256,flipH
tile_00103_flipV.tif,1536,896,256,256,flipV
tile_00103_rot90.tif,1536,896,256,256,rot90
tile_00103_rot270.tif,1536,896,256,256,rot270
tile_00103_noise.tif,1536,896,256,256,noise
tile_00104.tif,0,1024,256,256,none
tile_00104_flipH.tif,0,1024,256,256,flipH
tile_00104_flipV.tif,0,1024,256,256,flipV
tile_00104_rot90.tif,0,1024,256,256,rot90
tile_00104_rot270.tif,0,1024,256,256,rot270
tile_00104_noise.tif,0,1024,256,256,noise
tile_00105.tif,128,1024,256,256,none
tile_00105_flipH.tif,128,1024,256,256,flipH
tile_00105_flipV.tif,128,1024,256,256,flipV
tile_00105_rot90.tif,128,1024,256,256,rot90
tile_00105_rot270.tif,128,1024,256,256,rot270
tile_00105_noise.tif,128,1024,256,256,noise
tile_00106.tif,256,1024,256,256,none
tile_00106_flipH.tif,256,1024,256,256,flipH
tile_00106_flipV.tif,256,1024,256,256,flipV
tile_00106_rot90.tif,256,1024,256,256,rot90
tile_00106_rot270.tif,256,1024,256,256,rot270
tile_00106_noise.tif,256,1024,256,256,noise
tile_00107.tif,384,1024,256,256,none
tile_00107_flipH.tif,384,1024,256,256,flipH
tile_00107_flipV.tif,384,1024,256,256,flipV
tile_00107_rot90.tif,384,1024,256,256,rot90
tile_00107_rot270.tif,384,1024,256,256,rot270
tile_00107_noise.tif,384,1024,256,256,noise
tile_00108.tif,512,1024,256,256,none
tile_00108_flipH.tif,512,1024,256,256,flipH
tile_00108_flipV.tif,512,1024,256,256,flipV
tile_00108_rot90.tif,512,1024,256,256,rot90
tile_00108_rot270.tif,512,1024,256,256,rot270
tile_00108_noise.tif,512,1024,256,256,noise
tile_00109.tif,640,1024,256,256,none
tile_00109_flipH.tif,640,1024,256,256,flipH
tile_00109_flipV.tif,640,1024,256,256,flipV
tile_00109_rot90.tif,640,1024,256,256,rot90
tile_00109_rot270.tif,640,1024,256,256,rot270
tile_00109_noise.tif,640,1024,256,256,noise
tile_00110.tif,768,1024,256,256,none
tile_00110_flipH.tif,768,1024,256,256,flipH
tile_00110_flipV.tif,768,1024,256,256,flipV
tile_00110_rot90.tif,768,1024,256,256,rot90
tile_00110_rot270.tif,768,1024,256,256,rot270
tile_00110_noise.tif,768,1024,256,256,noise
tile_00111.tif,896,1024,256,256,none
tile_00111_flipH.tif,896,1024,256,256,flipH
tile_00111_flipV.tif,896,1024,256,256,flipV
tile_00111_rot90.tif,896,1024,256,256,rot90
tile_00111_rot270.tif,896,1024,256,256,rot270
tile_00111_noise.tif,896,1024,256,256,noise
tile_00112.tif,1024,1024,256,256,none
tile_00112_flipH.tif,1024,1024,256,256,flipH
tile_00112_flipV.tif,1024,1024,256,256,flipV
tile_00112_rot90.tif,1024,1024,256,256,rot90
tile_00112_rot270.tif,1024,1024,256,256,rot270
tile_00112_noise.tif,1024,1024,256,256,noise
tile_00113.tif,1152,1024,256,256,none
tile_00113_flipH.tif,1152,1024,256,256,flipH
tile_00113_flipV.tif,1152,1024,256,256,flipV
tile_00113_rot90.tif,1152,1024,256,256,rot90
tile_00113_rot270.tif,1152,1024,256,256,rot270
tile_00113_noise.tif,1152,1024,256,256,noise
tile_00114.tif,1280,1024,256,256,none
tile_00114_flipH.tif,1280,1024,256,256,flipH
tile_00114_flipV.tif,1280,1024,256,256,flipV
tile_00114_rot90.tif,1280,1024,256,256,rot90
tile_00114_rot270.tif,1280,1024,256,256,rot270
tile_00114_noise.tif,1280,1024,256,256,noise
tile_00115.tif,1408,1024,256,256,none
tile_00115_flipH.tif,1408,1024,256,256,flipH
tile_00115_flipV.tif,1408,1024,256,256,flipV
tile_00115_rot90.tif,1408,1024,256,256,rot90
tile_00115_rot270.tif,1408,1024,256,256,rot270
tile_00115_noise.tif,1408,1024,256,256,noise
tile_00116.tif,1536,1024,256,256,none
tile_00116_flipH.tif,1536,1024,256,256,flipH
tile_00116_flipV.tif,1536,1024,256,256,flipV
tile_00116_rot90.tif,1536,1024,256,256,rot90
tile_00116_rot270.tif,1536,1024,256,256,rot270
tile_00116_noise.tif,1536,1024,256,256,noise
tile_00117.tif,0,1152,256,256,none
tile_00117_flipH.tif,0,1152,256,256,flipH
tile_00117_flipV.tif,0,1152,256,256,flipV
tile_00117_rot90.tif,0,1152,256,256,rot90
tile_00117_rot270.tif,0,1152,256,256,rot270
tile_00117_noise.tif,0,1152,256,256,noise
tile_00118.tif,128,1152,256,256,none
tile_00118_flipH.tif,128,1152,256,256,flipH
tile_00118_flipV.tif,128,1152,256,256,flipV
tile_00118_rot90.tif,128,1152,256,256,rot90
tile_00118_rot270.tif,128,1152,256,256,rot270
tile_00118_noise.tif,128,1152,256,256,noise
tile_00119.tif,256,1152,256,256,none
tile_00119_flipH.tif,256,1152,256,256,flipH
tile_00119_flipV.tif,256,1152,256,256,flipV
tile_00119_rot90.tif,256,1152,256,256,rot90
tile_00119_rot270.tif,256,1152,256,256,rot270
tile_00119_noise.tif,256,1152,256,256,noise
tile_00120.tif,384,1152,256,256,none
tile_00120_flipH.tif,384,1152,256,256,flipH
tile_00120_flipV.tif,384,1152,256,256,flipV
tile_00120_rot90.tif,384,1152,256,256,rot90
tile_00120_rot270.tif,384,1152,256,256,rot270
tile_00120_noise.tif,384,1152,256,256,noise
tile_00121.tif,512,1152,256,256,none
tile_00121_flipH.tif,512,1152,256,256,flipH
tile_00121_flipV.tif,512,1152,256,256,flipV
tile_00121_rot90.tif,512,1152,256,256,rot90
tile_00121_rot270.tif,512,1152,256,256,rot270
tile_00121_noise.tif,512,1152,256,256,noise
tile_00122.tif,640,1152,256,256,none
tile_00122_flipH.tif,640,1152,256,256,flipH
tile_00122_flipV.tif,640,1152,256,256,flipV
tile_00122_rot90.tif,640,1152,256,256,rot90
tile_00122_rot270.tif,640,1152,256,256,rot270
tile_00122_noise.tif,640,1152,256,256,noise
tile_00123.tif,768,1152,256,256,none
tile_00123_flipH.tif,768,1152,256,256,flipH
tile_00123_flipV.tif,768,1152,256,256,flipV
tile_00123_rot90.tif,768,1152,256,256,rot90
tile_00123_rot270.tif,768,1152,256,256,rot270
tile_00123_noise.tif,768,1152,256,256,noise
tile_00124.tif,896,1152,256,256,none
tile_00124_flipH.tif,896,1152,256,256,flipH
tile_00124_flipV.tif,896,1152,256,256,flipV
tile_00124_rot90.tif,896,1152,256,256,rot90
tile_00124_rot270.tif,896,1152,256,256,rot270
tile_00124_noise.tif,896,1152,256,256,noise
tile_00125.tif,1024,1152,256,256,none
tile_00125_flipH.tif,1024,1152,256,256,flipH
tile_00125_flipV.tif,1024,1152,256,256,flipV
tile_00125_rot90.tif,1024,1152,256,256,rot90
tile_00125_rot270.tif,1024,1152,256,256,rot270
tile_00125_noise.tif,1024,1152,256,256,noise
tile_00126.tif,1152,1152,256,256,none
tile_00126_flipH.tif,1152,1152,256,256,flipH
tile_00126_flipV.tif,1152,1152,256,256,flipV
tile_00126_rot90.tif,1152,1152,256,256,rot90
tile_00126_rot270.tif,1152,1152,256,256,rot270
tile_00126_noise.tif,1152,1152,256,256,noise
tile_00127.tif,1280,1152,256,256,none
tile_00127_flipH.tif,1280,1152,256,256,flipH
tile_00127_flipV.tif,1280,1152,256,256,flipV
tile_00127_rot90.tif,1280,1152,256,256,rot90
tile_00127_rot270.tif,1280,1152,256,256,rot270
tile_00127_noise.tif,1280,1152,256,256,noise
tile_00128.tif,1408,1152,256,256,none
tile_00128_flipH.tif,1408,1152,256,256,flipH
tile_00128_flipV.tif,1408,1152,256,256,flipV
tile_00128_rot90.tif,1408,1152,256,256,rot90
tile_00128_rot270.tif,1408,1152,256,256,rot270
tile_00128_noise.tif,1408,1152,256,256,noise
tile_00129.tif,1536,1152,256,256,none
tile_00129_flipH.tif,1536,1152,256,256,flipH
tile_00129_flipV.tif,1536,1152,256,256,flipV
tile_00129_rot90.tif,1536,1152,256,256,rot90
tile_00129_rot270.tif,1536,1152,256,256,rot270
tile_00129_noise.tif,1536,1152,256,256,noise
tile_00130.tif,0,1280,256,256,none
tile_00130_flipH.tif,0,1280,256,256,flipH
tile_00130_flipV.tif,0,1280,256,256,flipV
tile_00130_rot90.tif,0,1280,256,256,rot90
tile_00130_rot270.tif,0,1280,256,256,rot270
tile_00130_noise.tif,0,1280,256,256,noise
tile_00131.tif,128,1280,256,256,none
tile_00131_flipH.tif,128,1280,256,256,flipH
tile_00131_flipV.tif,128,1280,256,256,flipV
tile_00131_rot90.tif,128,1280,256,256,rot90
tile_00131_rot270.tif,128,1280,256,256,rot270
tile_00131_noise.tif,128,1280,256,256,noise
tile_00132.tif,256,1280,256,256,none
tile_00132_flipH.tif,256,1280,256,256,flipH
tile_00132_flipV.tif,256,1280,256,256,flipV
tile_00132_rot90.tif,256,1280,256,256,rot90
tile_00132_rot270.tif,256,1280,256,256,rot270
tile_00132_noise.tif,256,1280,256,256,noise
tile_00133.tif,384,1280,256,256,none
tile_00133_flipH.tif,384,1280,256,256,flipH
tile_00133_flipV.tif,384,1280,256,256,flipV
tile_00133_rot90.tif,384,1280,256,256,rot90
tile_00133_rot270.tif,384,1280,256,256,rot270
tile_00133_noise.tif,384,1280,256,256,noise
tile_00134.tif,512,1280,256,256,none
tile_00134_flipH.tif,512,1280,256,256,flipH
tile_00134_flipV.tif,512,1280,256,256,flipV
tile_00134_rot90.tif,512,1280,256,256,rot90
tile_00134_rot270.tif,512,1280,256,256,rot270
tile_00134_noise.tif,512,1280,256,256,noise
tile_00135.tif,640,1280,256,256,none
tile_00135_flipH.tif,640,1280,256,256,flipH
tile_00135_flipV.tif,640,1280,256,256,flipV
tile_00135_rot90.tif,640,1280,256,256,rot90
tile_00135_rot270.tif,640,1280,256,256,rot270
tile_00135_noise.tif,640,1280,256,256,noise
tile_00136.tif,768,1280,256,256,none
tile_00136_flipH.tif,768,1280,256,256,flipH
tile_00136_flipV.tif,768,1280,256,256,flipV
tile_00136_rot90.tif,768,1280,256,256,rot90
tile_00136_rot270.tif,768,1280,256,256,rot270
tile_00136_noise.tif,768,1280,256,256,noise
tile_00137.tif,896,1280,256,256,none
tile_00137_flipH.tif,896,1280,256,256,flipH
tile_00137_flipV.tif,896,1280,256,256,flipV
tile_00137_rot90.tif,896,1280,256,256,rot90
tile_00137_rot270.tif,896,1280,256,256,rot270
tile_00137_noise.tif,896,1280,256,256,noise
tile_00138.tif,1024,1280,256,256,none
tile_00138_flipH.tif,1024,1280,256,256,flipH
tile_00138_flipV.tif,1024,1280,256,256,flipV
tile_00138_rot90.tif,1024,1280,256,256,rot90
tile_00138_rot270.tif,1024,1280,256,256,rot270
tile_00138_noise.tif,1024,1280,256,256,noise
tile_00139.tif,1152,1280,256,256,none
tile_00139_flipH.tif,1152,1280,256,256,flipH
tile_00139_flipV.tif,1152,1280,256,256,flipV
tile_00139_rot90.tif,1152,1280,256,256,rot90
tile_00139_rot270.tif,1152,1280,256,256,rot270
tile_00139_noise.tif,1152,1280,256,256,noise
tile_00140.tif,1280,1280,256,256,none
tile_00140_flipH.tif,1280,1280,256,256,flipH
tile_00140_flipV.tif,1280,1280,256,256,flipV
tile_00140_rot90.tif,1280,1280,256,256,rot90
tile_00140_rot270.tif,1280,1280,256,256,rot270
tile_00140_noise.tif,1280,1280,256,256,noise
tile_00141.tif,1408,1280,256,256,none
tile_00141_flipH.tif,1408,1280,256,256,flipH
tile_00141_flipV.tif,1408,1280,256,256,flipV
tile_00141_rot90.tif,1408,1280,256,256,rot90
tile_00141_rot270.tif,1408,1280,256,256,rot270
tile_00141_noise.tif,1408,1280,256,256,noise
tile_00142.tif,1536,1280,256,256,none
tile_00142_flipH.tif,1536,1280,256,256,flipH
tile_00142_flipV.tif,1536,1280,256,256,flipV
tile_00142_rot90.tif,1536,1280,256,256,rot90
tile_00142_rot270.tif,1536,1280,256,256,rot270
tile_00142_noise.tif,1536,1280,256,256,noise
tile_00143.tif,0,1408,256,256,none
tile_00143_flipH.tif,0,1408,256,256,flipH
tile_00143_flipV.tif,0,1408,256,256,flipV
tile_00143_rot90.tif,0,1408,256,256,rot90
tile_00143_rot270.tif,0,1408,256,256,rot270
tile_00143_noise.tif,0,1408,256,256,noise
tile_00144.tif,128,1408,256,256,none
tile_00144_flipH.tif,128,1408,256,256,flipH
tile_00144_flipV.tif,128,1408,256,256,flipV
tile_00144_rot90.tif,128,1408,256,256,rot90
tile_00144_rot270.tif,128,1408,256,256,rot270
tile_00144_noise.tif,128,1408,256,256,noise
tile_00145.tif,256,1408,256,256,none
tile_00145_flipH.tif,256,1408,256,256,flipH
tile_00145_flipV.tif,256,1408,256,256,flipV
tile_00145_rot90.tif,256,1408,256,256,rot90
tile_00145_rot270.tif,256,1408,256,256,rot270
tile_00145_noise.tif,256,1408,256,256,noise
tile_00146.tif,384,1408,256,256,none
tile_00146_flipH.tif,384,1408,256,256,flipH
tile_00146_flipV.tif,384,1408,256,256,flipV
tile_00146_rot90.tif,384,1408,256,256,rot90
tile_00146_rot270.tif,384,1408,256,256,rot270
tile_00146_noise.tif,384,1408,256,256,noise
tile_00147.tif,512,1408,256,256,none
tile_00147_flipH.tif,512,1408,256,256,flipH
tile_00147_flipV.tif,512,1408,256,256,flipV
tile_00147_rot90.tif,512,1408,256,256,rot90
tile_00147_rot270.tif,512,1408,256,256,rot270
tile_00147_noise.tif,512,1408,256,256,noise
tile_00148.tif,640,1408,256,256,none
tile_00148_flipH.tif,640,1408,256,256,flipH
tile_00148_flipV.tif,640,1408,256,256,flipV
tile_00148_rot90.tif,640,1408,256,256,rot90
tile_00148_rot270.tif,640,1408,256,256,rot270
tile_00148_noise.tif,640,1408,256,256,noise
tile_00149.tif,768,1408,256,256,none
tile_00149_flipH.tif,768,1408,256,256,flipH
tile_00149_flipV.tif,768,1408,256,256,flipV
tile_00149_rot90.tif,768,1408,256,256,rot90
tile_00149_rot270.tif,768,1408,256,256,rot270
tile_00149_noise.tif,768,1408,256,256,noise
tile_00150.tif,896,1408,256,256,none
tile_00150_flipH.tif,896,1408,256,256,flipH
tile_00150_flipV.tif,896,1408,256,256,flipV
tile_00150_rot90.tif,896,1408,256,256,rot90
tile_00150_rot270.tif,896,1408,256,256,rot270
tile_00150_noise.tif,896,1408,256,256,noise
tile_00151.tif,1024,1408,256,256,none
tile_00151_flipH.tif,1024,1408,256,256,flipH
tile_00151_flipV.tif,1024,1408,256,256,flipV
tile_00151_rot90.tif,1024,1408,256,256,rot90
tile_00151_rot270.tif,1024,1408,256,256,rot270
tile_00151_noise.tif,1024,1408,256,256,noise
tile_00152.tif,1152,1408,256,256,none
tile_00152_flipH.tif,1152,1408,256,256,flipH
tile_00152_flipV.tif,1152,1408,256,256,flipV
tile_00152_rot90.tif,1152,1408,256,256,rot90
tile_00152_rot270.tif,1152,1408,256,256,rot270
tile_00152_noise.tif,1152,1408,256,256,noise
tile_00153.tif,1280,1408,256,256,none
tile_00153_flipH.tif,1280,1408,256,256,flipH
tile_00153_flipV.tif,1280,1408,256,256,flipV
tile_00153_rot90.tif,1280,1408,256,256,rot90
tile_00153_rot270.tif,1280,1408,256,256,rot270
tile_00153_noise.tif,1280,1408,256,256,noise
tile_00154.tif,1408,1408,256,256,none
tile_00154_flipH.tif,1408,1408,256,256,flipH
tile_00154_flipV.tif,1408,1408,256,256,flipV
tile_00154_rot90.tif,1408,1408,256,256,rot90
tile_00154_rot270.tif,1408,1408,256,256,rot270
tile_00154_noise.tif,1408,1408,256,256,noise
tile_00155.tif,1536,1408,256,256,none
tile_00155_flipH.tif,1536,1408,256,256,flipH
tile_00155_flipV.tif,1536,1408,256,256,flipV
tile_00155_rot90.tif,1536,1408,256,256,rot90
tile_00155_rot270.tif,1536,1408,256,256,rot270
tile_00155_noise.tif,1536,1408,256,256,noise
tile_00156.tif,0,1536,256,256,none
tile_00156_flipH.tif,0,1536,256,256,flipH
tile_00156_flipV.tif,0,1536,256,256,flipV
tile_00156_rot90.tif,0,1536,256,256,rot90
tile_00156_rot270.tif,0,1536,256,256,rot270
tile_00156_noise.tif,0,1536,256,256,noise
tile_00157.tif,128,1536,256,256,none
tile_00157_flipH.tif,128,1536,256,256,flipH
tile_00157_flipV.tif,128,1536,256,256,flipV
tile_00157_rot90.tif,128,1536,256,256,rot90
tile_00157_rot270.tif,128,1536,256,256,rot270
tile_00157_noise.tif,128,1536,256,256,noise
tile_00158.tif,256,1536,256,256,none
tile_00158_flipH.tif,256,1536,256,256,flipH
tile_00158_flipV.tif,256,1536,256,256,flipV
tile_00158_rot90.tif,256,1536,256,256,rot90
tile_00158_rot270.tif,256,1536,256,256,rot270
tile_00158_noise.tif,256,1536,256,256,noise
tile_00159.tif,384,1536,256,256,none
tile_00159_flipH.tif,384,1536,256,256,flipH
tile_00159_flipV.tif,384,1536,256,256,flipV
tile_00159_rot90.tif,384,1536,256,256,rot90
tile_00159_rot270.tif,384,1536,256,256,rot270
tile_00159_noise.tif,384,1536,256,256,noise
tile_00160.tif,512,1536,256,256,none
tile_00160_flipH.tif,512,1536,256,256,flipH
tile_00160_flipV.tif,512,1536,256,256,flipV
tile_00160_rot90.tif,512,1536,256,256,rot90
tile_00160_rot270.tif,512,1536,256,256,rot270
tile_00160_noise.tif,512,1536,256,256,noise
tile_00161.tif,640,1536,256,256,none
tile_00161_flipH.tif,640,1536,256,256,flipH
tile_00161_flipV.tif,640,1536,256,256,flipV
tile_00161_rot90.tif,640,1536,256,256,rot90
tile_00161_rot270.tif,640,1536,256,256,rot270
tile_00161_noise.tif,640,1536,256,256,noise
tile_00162.tif,768,1536,256,256,none
tile_00162_flipH.tif,768,1536,256,256,flipH
tile_00162_flipV.tif,768,1536,256,256,flipV
tile_00162_rot90.tif,768,1536,256,256,rot90
tile_00162_rot270.tif,768,1536,256,256,rot270
tile_00162_noise.tif,768,1536,256,256,noise
tile_00163.tif,896,1536,256,256,none
tile_00163_flipH.tif,896,1536,256,256,flipH
tile_00163_flipV.tif,896,1536,256,256,flipV
tile_00163_rot90.tif,896,1536,256,256,rot90
tile_00163_rot270.tif,896,1536,256,256,rot270
tile_00163_noise.tif,896,1536,256,256,noise
tile_00164.tif,1024,1536,256,256,none
tile_00164_flipH.tif,1024,1536,256,256,flipH
tile_00164_flipV.tif,1024,1536,256,256,flipV
tile_00164_rot90.tif,1024,1536,256,256,rot90
tile_00164_rot270.tif,1024,1536,256,256,rot270
tile_00164_noise.tif,1024,1536,256,256,noise
tile_00165.tif,1152,1536,256,256,none
tile_00165_flipH.tif,1152,1536,256,256,flipH
tile_00165_flipV.tif,1152,1536,256,256,flipV
tile_00165_rot90.tif,1152,1536,256,256,rot90
tile_00165_rot270.tif,1152,1536,256,256,rot270
tile_00165_noise.tif,1152,1536,256,256,noise
tile_00166.tif,1280,1536,256,256,none
tile_00166_flipH.tif,1280,1536,256,256,flipH
tile_00166_flipV.tif,1280,1536,256,256,flipV
tile_00166_rot90.tif,1280,1536,256,256,rot90
tile_00166_rot270.tif,1280,1536,256,256,rot270
tile_00166_noise.tif,1280,1536,256,256,noise
tile_00167.tif,1408,1536,256,256,none
tile_00167_flipH.tif,1408,1536,256,256,flipH
tile_00167_flipV.tif,1408,1536,256,256,flipV
tile_00167_rot90.tif,1408,1536,256,256,rot90
tile_00167_rot270.tif,1408,1536,256,256,rot270
tile_00167_noise.tif,1408,1536,256,256,noise
tile_00168.tif,1536,1536,256,256,none
tile_00168_flipH.tif,1536,1536,256,256,flipH
tile_00168_flipV.tif,1536,1536,256,256,flipV
tile_00168_rot90.tif,1536,1536,256,256,rot90
tile_00168_rot270.tif,1536,1536,256,256,rot270
tile_00168_noise.tif,1536,1536,256,256,noise
tile_00169.tif,0,1664,256,256,none
tile_00169_flipH.tif,0,1664,256,256,flipH
tile_00169_flipV.tif,0,1664,256,256,flipV
tile_00169_rot90.tif,0,1664,256,256,rot90
tile_00169_rot270.tif,0,1664,256,256,rot270
tile_00169_noise.tif,0,1664,256,256,noise
tile_00170.tif,128,1664,256,256,none
tile_00170_flipH.tif,128,1664,256,256,flipH
tile_00170_flipV.tif,128,1664,256,256,flipV
tile_00170_rot90.tif,128,1664,256,256,rot90
tile_00170_rot270.tif,128,1664,256,256,rot270
tile_00170_noise.tif,128,1664,256,256,noise
tile_00171.tif,256,1664,256,256,none
tile_00171_flipH.tif,256,1664,256,256,flipH
tile_00171_flipV.tif,256,1664,256,256,flipV
tile_00171_rot90.tif,256,1664,256,256,rot90
tile_00171_rot270.tif,256,1664,256,256,rot270
tile_00171_noise.tif,256,1664,256,256,noise
tile_00172.tif,384,1664,256,256,none
tile_00172_flipH.tif,384,1664,256,256,flipH
tile_00172_flipV.tif,384,1664,256,256,flipV
tile_00172_rot90.tif,384,1664,256,256,rot90
tile_00172_rot270.tif,384,1664,256,256,rot270
tile_00172_noise.tif,384,1664,256,256,noise
tile_00173.tif,512,1664,256,256,none
tile_00173_flipH.tif,512,1664,256,256,flipH
tile_00173_flipV.tif,512,1664,256,256,flipV
tile_00173_rot90.tif,512,1664,256,256,rot90
tile_00173_rot270.tif,512,1664,256,256,rot270
tile_00173_noise.tif,512,1664,256,256,noise
tile_00174.tif,640,1664,256,256,none
tile_00174_flipH.tif,640,1664,256,256,flipH
tile_00174_flipV.tif,640,1664,256,256,flipV
tile_00174_rot90.tif,640,1664,256,256,rot90
tile_00174_rot270.tif,640,1664,256,256,rot270
tile_00174_noise.tif,640,1664,256,256,noise
tile_00175.tif,768,1664,256,256,none
tile_00175_flipH.tif,768,1664,256,256,flipH
tile_00175_flipV.tif,768,1664,256,256,flipV
tile_00175_rot90.tif,768,1664,256,256,rot90
tile_00175_rot270.tif,768,1664,256,256,rot270
tile_00175_noise.tif,768,1664,256,256,noise
tile_00176.tif,896,1664,256,256,none
tile_00176_flipH.tif,896,1664,256,256,flipH
tile_00176_flipV.tif,896,1664,256,256,flipV
tile_00176_rot90.tif,896,1664,256,256,rot90
tile_00176_rot270.tif,896,1664,256,256,rot270
tile_00176_noise.tif,896,1664,256,256,noise
tile_00177.tif,1024,1664,256,256,none
tile_00177_flipH.tif,1024,1664,256,256,flipH
tile_00177_flipV.tif,1024,1664,256,256,flipV
tile_00177_rot90.tif,1024,1664,256,256,rot90
tile_00177_rot270.tif,1024,1664,256,256,rot270
tile_00177_noise.tif,1024,1664,256,256,noise
tile_00178.tif,1152,1664,256,256,none
tile_00178_flipH.tif,1152,1664,256,256,flipH
tile_00178_flipV.tif,1152,1664,256,256,flipV
tile_00178_rot90.tif,1152,1664,256,256,rot90
tile_00178_rot270.tif,1152,1664,256,256,rot270
tile_00178_noise.tif,1152,1664,256,256,noise
tile_00179.tif,1280,1664,256,256,none
tile_00179_flipH.tif,1280,1664,256,256,flipH
tile_00179_flipV.tif,1280,1664,256,256,flipV
tile_00179_rot90.tif,1280,1664,256,256,rot90
tile_00179_rot270.tif,1280,1664,256,256,rot270
tile_00179_noise.tif,1280,1664,256,256,noise
tile_00180.tif,1408,1664,256,256,none
tile_00180_flipH.tif,1408,1664,256,256,flipH
tile_00180_flipV.tif,1408,1664,256,256,flipV
tile_00180_rot90.tif,1408,1664,256,256,rot90
tile_00180_rot270.tif,1408,1664,256,256,rot270
tile_00180_noise.tif,1408,1664,256,256,noise
tile_00181.tif,1536,1664,256,256,none
tile_00181_flipH.tif,1536,1664,256,256,flipH
tile_00181_flipV.tif,1536,1664,256,256,flipV
tile_00181_rot90.tif,1536,1664,256,256,rot90
tile_00181_rot270.tif,1536,1664,256,256,rot270
tile_00181_noise.tif,1536,1664,256,256,noise
tile_00182.tif,0,1792,256,256,none
tile_00182_flipH.tif,0,1792,256,256,flipH
tile_00182_flipV.tif,0,1792,256,256,flipV
tile_00182_rot90.tif,0,1792,256,256,rot90
tile_00182_rot270.tif,0,1792,256,256,rot270
tile_00182_noise.tif,0,1792,256,256,noise
tile_00183.tif,128,1792,256,256,none
tile_00183_flipH.tif,128,1792,256,256,flipH
tile_00183_flipV.tif,128,1792,256,256,flipV
tile_00183_rot90.tif,128,1792,256,256,rot90
tile_00183_rot270.tif,128,1792,256,256,rot270
tile_00183_noise.tif,128,1792,256,256,noise
tile_00184.tif,256,1792,256,256,none
tile_00184_flipH.tif,256,1792,256,256,flipH
tile_00184_flipV.tif,256,1792,256,256,flipV
tile_00184_rot90.tif,256,1792,256,256,rot90
tile_00184_rot270.tif,256,1792,256,256,rot270
tile_00184_noise.tif,256,1792,256,256,noise
tile_00185.tif,384,1792,256,256,none
tile_00185_flipH.tif,384,1792,256,256,flipH
tile_00185_flipV.tif,384,1792,256,256,flipV
tile_00185_rot90.tif,384,1792,256,256,rot90
tile_00185_rot270.tif,384,1792,256,256,rot270
tile_00185_noise.tif,384,1792,256,256,noise
tile_00186.tif,512,1792,256,256,none
tile_00186_flipH.tif,512,1792,256,256,flipH
tile_00186_flipV.tif,512,1792,256,256,flipV
tile_00186_rot90.tif,512,1792,256,256,rot90
tile_00186_rot270.tif,512,1792,256,256,rot270
tile_00186_noise.tif,512,1792,256,256,noise
tile_00187.tif,640,1792,256,256,none
tile_00187_flipH.tif,640,1792,256,256,flipH
tile_00187_flipV.tif,640,1792,256,256,flipV
tile_00187_rot90.tif,640,1792,256,256,rot90
tile_00187_rot270.tif,640,1792,256,256,rot270
tile_00187_noise.tif,640,1792,256,256,noise
tile_00188.tif,768,1792,256,256,none
tile_00188_flipH.tif,768,1792,256,256,flipH
tile_00188_flipV.tif,768,1792,256,256,flipV
tile_00188_rot90.tif,768,1792,256,256,rot90
tile_00188_rot270.tif,768,1792,256,256,rot270
tile_00188_noise.tif,768,1792,256,256,noise
tile_00189.tif,896,1792,256,256,none
tile_00189_flipH.tif,896,1792,256,256,flipH
tile_00189_flipV.tif,896,1792,256,256,flipV
tile_00189_rot90.tif,896,1792,256,256,rot90
tile_00189_rot270.tif,896,1792,256,256,rot270
